shapeID,shapeLabel,resourceURI,propertyID,propertyLabel,mandatory,repeatable,valueNodeType,valueDataType,valueShape,valueConstraint,valueConstraintType,note,lcDefaultLiteral,lcDefaultURI,lcDataTypeURI,lcRemark
,,,http://rdaregistry.info/Elements/w/P10080,has subseries (RDA 24.5),FALSE,TRUE,,,,,,,,,,http://access.rdatoolkit.org/24.5.html
,,,http://rdaregistry.info/Elements/w/P10101,is subseries of (RDA 24.5),FALSE,TRUE,,,,,,,,,,http://access.rdatoolkit.org/24.5.html
,,,http://rdaregistry.info/Elements/w/P10202,has sculptor agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10202,has sculptor agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10065,has creator agent of work (RDA 19.2)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/19.2.html
,,,http://rdaregistry.info/Elements/w/P10065,has creator agent of work (RDA 19.2)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/19.2.html
,,,http://rdaregistry.info/Elements/w/P10062,has architect agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10062,has architect agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10200,has landscape architect agent (RDA 18.5) (Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10200,has landscape architect agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10058,has artist agent (RDA 18.5) (Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10058,has artist agent (RDA 18.5) (If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10254,has book artist agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10254,has book artist agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10253,has calligrapher agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10253,has calligrapher agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10061,has author agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10061,has author agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10205,has librettist agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10205,has librettist agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10204,has lyricist agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10204,has lyricist agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10255,has rapporteur agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10255,has rapporteur agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10203,has screenwriter agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10203,has screenwriter agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10052,has cartographer agent of work (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10052,has cartographer agent of work (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10060,has choreographer agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10060,has choreographer agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10055,has compiler agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10055,has compiler agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10053,has composer agent of work (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10053,has composer agent of work (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10051,has designer agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10051,has designer agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10017,has enacting jurisdiction (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10017,has enacting jurisdiction (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10059,has interviewee agent of work (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10059,has interviewee agent of work (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10057,has interviewer agent of work (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10057,has interviewer agent of work (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10054,has inventor agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10054,has inventor agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10056,has photographer agent of work (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10056,has photographer agent of work (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10045,has praeses (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10045,has praeses (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10050,has programmer agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10050,has programmer agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10306,has remix artist agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10306,has remix artist agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10001,has respondent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10001,has respondent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10070,has addressee agent (RDA 19.3)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,
,,,http://rdaregistry.info/Elements/w/P10070,has addressee agent (RDA 19.3)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,
,,,http://rdaregistry.info/Elements/w/P10042,has appellant person (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10042,has appellant person (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10035,has appellee person (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10035,has appellee person (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10005,has appellee corporate body (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10005,has appellee corporate body (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10305,has casting director agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10305,has casting director agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10287,has commissioning body agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10287,has commissioning body agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10071,has consultant agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10071,has consultant agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10011,has court governed (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10011,has court governed (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10069,has dedicatee agent of work (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10069,has dedicatee agent of work (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10048,has dedicator agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10048,has dedicator agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10285,has defendant corporate body (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10285,has defendant corporate body (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10286,has defendant person (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10286,has defendant person (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10284,has degree committee member (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10284,has degree committee member (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10006,has degree granting institution (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10006,has degree granting institution (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10041,has degree supervisor (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10041,has degree supervisor (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10066,has director agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10066,has director agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10013,has film director agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10013,has film director agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10014,has radio director agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10014,has radio director agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10015,has television director agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10015,has television director agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10068,has director agent of photography (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10068,has director agent of photography (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10298,has editorial director agent (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10298,has editorial director agent (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10049,has honouree agent of work (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10049,has honouree agent of work (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10007,has hosting institution (RDA 18.5)(Lookup),FALSE,TRUE,,,,https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache | http://id.loc.gov/authorities/names,IRIstem,,,,,http://access.rdatoolkit.org/18.5.html
,,,http://rdaregistry.info/Elements/w/P10007,has hosting institution (RDA 18.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/18.5.html
